id,ic,ev,label
chr1_f_c163674,58.7,15.5,Yes
chr1_f_c163676,90.3,15.5,Yes
chr1_f_c163687,1.3,0,No
chr1_f_c163813,1.7,0,No
chr1_f_c163814,5,0,No
chr1_f_c163815,2.3,0,No
chr1_f_c163825,2.3,0,No
chr1_f_c163835,1,0,No
chr1_f_c163899,2.3,0,No
chr1_f_c164147,1.7,0,No
chr1_f_c164193,17.3,0,No
chr1_f_c164297,4.3,0,No
chr1_f_c164299,3.7,0,No
chr1_f_c1643,1.7,0,No
chr1_f_c164302,4.3,0,No
chr1_f_c164406,1,0,No
chr1_f_c16446,9.3,0,No
chr1_f_c164462,1,0,No
chr1_f_c164464,2,0,No
chr1_f_c164478,1.7,0,No
chr1_f_c164505,17.3,1,Yes
chr1_f_c164523,4.3,0.5,No
chr1_f_c164649,3,0,No
chr1_f_c164788,5.3,0,No
chr1_f_c164832,244.7,6,Yes
chr1_f_c164952,1.7,0,No
chr1_f_c165027,2,0,No
chr1_f_c165031,1.3,0,No
chr1_f_c165049,8.7,4,Yes
chr1_f_c165236,1.7,0,No
chr1_f_c165287,1.3,0,No
chr1_f_c165329,1.3,0,No
chr1_f_c165332,1.7,0,No
chr1_f_c165537,5,0,No
chr1_f_c165649,2,0,No
chr1_f_c165722,1.7,0,No
chr1_f_c165850,1,0,No
chr1_f_c16590,11,0,No
chr1_f_c165974,1,0,No
chr1_f_c166323,3.3,0,No
chr1_f_c166363,2.7,0,No
chr1_f_c166395,1,0,No
chr1_f_c166409,1.3,0,No
chr1_f_c16646,4.3,0,No
chr1_f_c166508,20,0,No
chr1_f_c166510,1.3,0,No
chr1_f_c166511,27,0,No
chr1_f_c166555,1.7,0,No
chr1_f_c166641,3,0,No
chr1_f_c166688,2,0,No
chr1_f_c166711,2,0,No
chr1_f_c166760,1.3,0,No
chr1_f_c166972,1,0,No
chr1_f_c167034,1.3,0,No
chr1_f_c167124,1,0,No
chr1_f_c167155,5.7,0,No
chr1_f_c16723,2.7,0.5,No
chr1_f_c167473,5.7,0,No
chr1_f_c167496,3.3,0.5,No
chr1_f_c167663,1.7,0,No
chr1_f_c167679,1,0,No
chr1_f_c167977,3.7,0,No
chr1_f_c168192,1,0,No
chr1_f_c168206,2.7,0,No
chr1_f_c168268,1,0,No
chr1_f_c168386,2,0,No
chr1_f_c168570,6.7,0,No
chr1_f_c168575,1,0,No
chr1_f_c16859,3.7,0,No
chr1_f_c168622,289,0,No
chr1_f_c168733,4.3,0,No
chr1_f_c168783,31,0,No
chr1_f_c168801,3,0,No
chr1_f_c168993,7.3,0,No
chr1_f_c169029,2.7,0,No
chr1_f_c169175,1.7,0,No
chr1_f_c169191,2.7,0,No
chr1_f_c16920,6.3,0,No
chr1_f_c169313,3,0,No
chr1_f_c169321,1.7,0,No
chr1_f_c169336,1,0,No
chr1_f_c169474,24.7,0,No
chr1_f_c16949,1.3,0,No
chr1_f_c169529,1,0,No
chr1_f_c169621,1.3,0,No
chr1_f_c169721,19.3,0,No
chr1_f_c169790,2,0,No
chr1_f_c16994,7,0,No
chr1_f_c170048,5.7,0,No
chr1_f_c170114,2.3,0,No
chr1_f_c170170,5,0,No
chr1_f_c170305,357.3,3,Yes
chr1_f_c170308,1109.3,2468.5,Yes
chr1_f_c170328,3,0.5,No
chr1_f_c17336,3.3,0,No
chr1_f_c17372,8.3,0,No
chr1_f_c17452,1.3,0,No
chr1_f_c17686,1.3,0,No
chr1_f_c17689,1,0,No
chr1_f_c18174,3.3,3.5,Yes
chr1_f_c18183,3.3,0,No
chr1_f_c1826,3,0,No
chr1_f_c18297,3,0,No
chr1_f_c18382,1.3,0,No
chr1_f_c18445,1.7,0,No
chr1_f_c18495,2.7,0,No
chr1_f_c18552,2,0,No
chr1_f_c18713,2,0,No
chr1_f_c18715,99,17.5,Yes
chr1_f_c18725,571.3,6,Yes
chr1_f_c18807,2.3,0,No
chr1_f_c18813,240,0,No
chr1_f_c18815,1103.7,1146.5,Yes
chr1_f_c18829,229.7,535.5,Yes
chr1_f_c18853,86.3,1,Yes
chr1_f_c18863,574.7,5.5,Yes
chr1_f_c18864,8.7,0,No
chr1_f_c18882,36,0,No
chr1_f_c18887,1.3,0,No
chr1_f_c18889,1.3,2,Yes
chr1_f_c19081,3.3,0,No
chr1_f_c19246,3.7,0,No
chr1_f_c19248,6,0,No
chr1_f_c19292,2.7,0.5,No
chr1_f_c19401,1,0,No
chr1_f_c19796,2,0,No
chr1_f_c1980,1,0,No
chr1_f_c20094,23.7,0,No
chr1_f_c20217,67.3,0,No
chr1_f_c2030,3,0,No
chr1_f_c20318,1.7,0,No
chr1_f_c20369,12.3,0,No
chr1_f_c20408,1.7,0,No
chr1_f_c20540,2.7,0,No
chr1_f_c21061,3,0,No
chr1_f_c21134,1,0,No
chr1_f_c21245,4,0,No
chr1_f_c21270,1.3,0,No
chr1_f_c21354,2.7,0,No
chr1_f_c21428,1,0,No
chr1_f_c21718,1,0,No
chr1_f_c21720,5,0,No
chr1_f_c21723,9.3,0,No
chr1_f_c21724,4.7,0,No
chr1_f_c21726,11,0,No
chr1_f_c21728,1.7,0,No
chr1_f_c21731,29,0,No
chr1_f_c21734,3,0,No
chr1_f_c21735,1,0,No
chr1_f_c21742,1,0,No
chr1_f_c21746,2.3,0,No
chr1_f_c21748,1,0,No
chr1_f_c21769,17.7,0,No
chr1_f_c21863,1.3,0,No
chr1_f_c21880,3.3,0,No
chr1_f_c21935,5.3,0,No
chr1_f_c22001,6.7,0,No
chr1_f_c22035,2.3,0,No
chr1_f_c2226,1,2.5,Yes
chr1_f_c2227,4.3,0,No
chr1_f_c22304,2,0,No
chr1_f_c22445,3,0,No
chr1_f_c2249,14.7,0,No
chr1_f_c22518,7.3,0,No
chr1_f_c2273,2,0,No
chr1_f_c22871,1,0,No
chr1_f_c23060,5.7,0,No
chr1_f_c23114,1.3,0,No
chr1_f_c2319,17,0,No
chr1_f_c23228,1,0,No
chr1_f_c2327,2,0,No
chr1_f_c23277,1.7,0,No
chr1_f_c23366,1.3,0,No
chr1_f_c2342,1.7,0,No
chr1_f_c23480,2.3,0,No
chr1_f_c23721,20,1.5,Yes
chr1_f_c2379,1,0,No
chr1_f_c23792,1,0,No
chr1_f_c24,1.7,0,No
chr1_f_c24011,1,0,No
chr1_f_c24110,1,0,No
chr1_f_c2429,1,0,No
chr1_f_c24486,6,0,No
chr1_f_c24545,64.3,0.5,No
chr1_f_c24649,3.3,0,No
chr1_f_c24678,31.7,0,No
chr1_f_c24772,1,0,No
chr1_f_c24857,1.3,0,No
chr1_f_c24882,1.3,0,No
chr1_f_c24897,589.7,52,Yes
chr1_f_c24898,1.7,0.5,No
chr1_f_c24912,2.7,0,No
chr1_f_c25034,2,0,No
chr1_f_c25055,3.7,0,No
chr1_f_c25125,6.7,0,No
chr1_f_c25133,1.3,0,No
chr1_f_c25163,2.7,0,No
chr1_f_c25233,1.3,0,No
chr1_f_c25235,442.7,0,No
chr1_f_c25239,1,0,No
chr1_f_c25250,1.7,0,No
chr1_f_c25339,3.7,0,No
chr1_f_c25412,19.7,0,No
chr1_f_c2542,3.3,0,No
chr1_f_c25436,10.3,0,No
chr1_f_c25580,6.3,0,No
chr1_f_c25608,1,0,No
chr1_f_c25705,2.3,0,No
chr1_f_c26361,4,0,No
chr1_f_c2637,2,0,No
chr1_f_c26424,1.7,0,No
chr1_f_c26467,2,0,No
chr1_f_c26475,1,0,No
chr1_f_c26521,1.3,0,No
chr1_f_c26733,1,0,No
chr1_f_c26953,1.3,0.5,No
chr1_f_c26957,1.3,0,No
chr1_f_c26987,2.3,0,No
chr1_f_c27052,3.7,0,No
chr1_f_c27289,3.7,0,No
chr1_f_c27386,11.3,0,No
chr1_f_c27467,1,0,No
chr1_f_c27510,2,0,No
chr1_f_c27541,1.3,0,No
chr1_f_c27790,1.3,0,No
chr1_f_c28178,4.3,0,No
chr1_f_c2836,2.7,0,No
chr1_f_c28516,8,0,No
chr1_f_c28586,21,0,No
chr1_f_c28590,5.3,0,No
chr1_f_c28745,1,0,No
chr1_f_c28755,2,0,No
chr1_f_c28796,1.7,0,No
chr1_f_c28936,1,0,No
chr1_f_c28939,4.3,0,No
chr1_f_c28940,1.7,4,Yes
chr1_f_c29141,2,0,No
chr1_f_c29142,5.7,0,No
chr1_f_c29158,2.7,0,No
chr1_f_c29160,7.3,0,No
chr1_f_c29194,2,2.5,Yes
chr1_f_c29216,1,0,No
chr1_f_c29236,1,1,Yes
chr1_f_c29280,1.3,0,No
chr1_f_c2931,1.3,0,No
chr1_f_c29349,1.3,0,No
chr1_f_c294,2775.7,62.5,Yes
chr1_f_c295,826.7,6,Yes
chr1_f_c29537,2.7,0,No
chr1_f_c29581,3.3,0,No
chr1_f_c296,20.7,1.5,Yes
chr1_f_c29664,9.3,0,No
chr1_f_c29678,1.7,0,No
chr1_f_c29685,1.7,0,No
chr1_f_c2972,1.3,0,No
chr1_f_c298,3247.7,10.5,Yes
chr1_f_c29848,1.3,0,No
chr1_f_c299,710.3,3,Yes
chr1_f_c300,4.3,0,No
chr1_f_c30119,1.7,0,No
chr1_f_c30161,1,0,No
chr1_f_c30162,1.3,0.5,No
chr1_f_c302,3,0,No
chr1_f_c30208,1.3,0.5,No
chr1_f_c30224,2.7,0,No
chr1_f_c30226,2.3,0,No
chr1_f_c30244,1.3,0,No
chr1_f_c30267,2.7,0,No
chr1_f_c30284,6.7,0,No
chr1_f_c30285,14.3,0,No
chr1_f_c303,6,0,No
chr1_f_c30370,2.7,0,No
chr1_f_c30389,1,0,No
chr1_f_c304,471.7,2,Yes
chr1_f_c30441,1.3,1.5,Yes
chr1_f_c305,365.3,2,Yes
chr1_f_c30506,2.7,0,No
chr1_f_c306,2192.7,23.5,Yes
chr1_f_c30647,17,3,Yes
chr1_f_c307,289.3,3,Yes
chr1_f_c30750,2.3,0,No
chr1_f_c308,70.3,0,No
chr1_f_c30845,2.3,0,No
chr1_f_c309,2.7,0,No
chr1_f_c3093,59.7,0,No
chr1_f_c30966,15,0,No
chr1_f_c30974,3.3,0,No
chr1_f_c30989,195.7,0.5,No
chr1_f_c30998,224,1,Yes
chr1_f_c310,629.7,2.5,Yes
chr1_f_c311,4,0,No
chr1_f_c31118,2.3,1,Yes
chr1_f_c312,127.7,1.5,Yes
chr1_f_c31269,573.7,12.5,Yes
chr1_f_c3127,1,0,No
chr1_f_c313,247.7,3.5,Yes
chr1_f_c314,106.3,1,Yes
chr1_f_c315,274,1,Yes
chr1_f_c316,112.7,1,Yes
chr1_f_c317,175.3,2.5,Yes
chr1_f_c31796,5.7,0,No
chr1_f_c31809,28.3,0,No
chr1_f_c31825,1.3,0,No
chr1_f_c31860,6,0,No
chr1_f_c31914,14,0,No
chr1_f_c31999,2.3,0,No
chr1_f_c32059,2,0,No
chr1_f_c32173,3,0,No
chr1_f_c32266,2.7,0,No
chr1_f_c32825,1.7,0,No
chr1_f_c32985,1.7,0,No
chr1_f_c32988,2.3,0,No
chr1_f_c33145,1.7,0,No
chr1_f_c33219,71.3,0.5,No
chr1_f_c33336,10.3,0,No
chr1_f_c33338,2.7,0,No
chr1_f_c33389,3,0,No
chr1_f_c33453,1,0,No
chr1_f_c3350,55.3,0,No
chr1_f_c3351,1.3,3,Yes
chr1_f_c33627,67.7,0,No
chr1_f_c33671,4.7,0,No
chr1_f_c33693,1,0,No
chr1_f_c33763,2.7,0.5,No
chr1_f_c33829,7.7,0,No
chr1_f_c33988,1,0,No
chr1_f_c34023,4,0,No
chr1_f_c34025,4.3,0,No
chr1_f_c34110,1.3,0,No
chr1_f_c34165,172.3,0,No
chr1_f_c34251,1,0,No
chr1_f_c34325,2.3,0,No
chr1_f_c3437,1.3,0,No
chr1_f_c34371,10,0,No
chr1_f_c34410,1.3,0,No
chr1_f_c34605,1,0,No
chr1_f_c34609,1,0,No
chr1_f_c34611,1.7,0,No
chr1_f_c34765,2.3,0,No
chr1_f_c34847,2,0,No
chr1_f_c34923,4.3,0,No
chr1_f_c35058,3.7,0,No
chr1_f_c35138,2.3,0,No
chr1_f_c35233,1.7,0,No
chr1_f_c35270,2.3,0,No
chr1_f_c35272,1.7,0,No
chr1_f_c35316,1.7,0,No
chr1_f_c35386,1,0,No
chr1_f_c35399,1,0,No
chr1_f_c35587,81,0,No
chr1_f_c35679,1,0,No
chr1_f_c35694,1,0,No
chr1_f_c35723,4.3,0,No
chr1_f_c35857,6,0,No
chr1_f_c35885,6.3,0,No
chr1_f_c35912,1,0,No
chr1_f_c36003,2,0,No
chr1_f_c36165,3.7,0,No
chr1_f_c36240,8.3,0,No
chr1_f_c36253,4,0,No
chr1_f_c36315,2.3,0,No
chr1_f_c3667,1.7,0,No
chr1_f_c36730,5,0,No
chr1_f_c36837,1,0,No
chr1_f_c37041,2.7,0,No
chr1_f_c37079,1.3,0,No
chr1_f_c37111,13.3,0,No
chr1_f_c37240,2.7,0,No
chr1_f_c37431,2,0,No
chr1_f_c37499,1,0,No
chr1_f_c3765,1.7,0,No
chr1_f_c37654,1.7,0,No
chr1_f_c37935,5,0,No
chr1_f_c37984,45,0,No
chr1_f_c38015,4,0,No
chr1_f_c38180,1.3,0,No
chr1_f_c38426,1,0,No
chr1_f_c38574,60.7,0,No
chr1_f_c38590,1,0,No
chr1_f_c38614,33,4.5,Yes
chr1_f_c38705,1.7,0,No
chr1_f_c3892,3.3,0,No
chr1_f_c38974,1,0,No
chr1_f_c3900,25.7,0,No
chr1_f_c39006,3.3,2,Yes
chr1_f_c39464,4.7,0,No
chr1_f_c39479,3.7,0,No
chr1_f_c39531,2,0.5,No
chr1_f_c39599,1.3,0,No
chr1_f_c39716,5.7,0,No
chr1_f_c39829,4.7,0,No
chr1_f_c39860,1.7,0,No
chr1_f_c39899,8.7,21,Yes
chr1_f_c40028,1,0,No
chr1_f_c40062,1,0,No
chr1_f_c40142,7.3,0,No
chr1_f_c40348,1.3,0,No
chr1_f_c40406,1,0,No
chr1_f_c40457,2.7,0,No
chr1_f_c40460,6,0,No
chr1_f_c40498,2,0.5,No
chr1_f_c40707,1.7,0,No
chr1_f_c40717,1.3,0,No
chr1_f_c40849,40.3,164,Yes
chr1_f_c41496,2.7,0,No
chr1_f_c41520,5.7,0,No
chr1_f_c41549,1,0,No
chr1_f_c41616,4.3,0,No
chr1_f_c41763,4,0,No
chr1_f_c41789,1,0,No
chr1_f_c41839,14.7,0,No
chr1_f_c41916,344,1,Yes
chr1_f_c4198,3.3,0,No
chr1_f_c4210,2.3,0,No
chr1_f_c42195,1,0,No
chr1_f_c42264,1.7,0,No
chr1_f_c42268,3,0,No
chr1_f_c42413,1.3,0,No
chr1_f_c42539,2,0,No
chr1_f_c42563,1.7,0,No
chr1_f_c42645,1,0,No
chr1_f_c42657,1,0,No
chr1_f_c42746,1,0,No
chr1_f_c42764,1.3,1,Yes
chr1_f_c42894,1269.7,3.5,Yes
chr1_f_c42898,1830,1.5,Yes
chr1_f_c42930,7.3,0,No
chr1_f_c42962,1.7,0,No
chr1_f_c42985,1,0,No
chr1_f_c43101,1.3,0,No
chr1_f_c43153,3,0,No
chr1_f_c43254,146.3,0,No
chr1_f_c4326,1,3.5,Yes
chr1_f_c43324,1,0,No
chr1_f_c43355,2.3,0,No
chr1_f_c43443,1.3,0,No
chr1_f_c43516,3.3,0,No
chr1_f_c43537,1.3,0,No
chr1_f_c43626,1.3,0,No
chr1_f_c43639,50.3,0,No
chr1_f_c43765,3.3,0,No
chr1_f_c44327,1.3,0,No
chr1_f_c444,3,0,No
chr1_f_c44535,1.7,0,No
chr1_f_c44615,1.3,0,No
chr1_f_c44687,3.3,0,No
chr1_f_c44708,3.3,0,No
chr1_f_c44812,2,0,No
chr1_f_c44859,2.3,0,No
chr1_f_c44973,1.7,0,No
chr1_f_c45180,1,0,No
chr1_f_c45323,1.7,0,No
chr1_f_c45328,1,0,No
chr1_f_c45366,1,0,No
chr1_f_c45431,1,0,No
chr1_f_c4546,2.3,0,No
chr1_f_c45559,1.3,0,No
chr1_f_c45647,2.3,0,No
chr1_f_c45649,10.3,0,No
chr1_f_c45734,9.3,0,No
chr1_f_c45809,5.3,0,No
chr1_f_c45921,1,0,No
chr1_f_c45942,1.7,0,No
chr1_f_c45949,1,0,No
chr1_f_c46047,2.3,1.5,Yes
chr1_f_c46245,2,0,No
chr1_f_c46246,3,1,Yes
chr1_f_c46464,1.7,0.5,No
chr1_f_c46550,3.3,0,No
chr1_f_c46581,1,0,No
chr1_f_c46628,1.3,0,No
chr1_f_c46673,3,0,No
chr1_f_c46925,31,0,No
chr1_f_c4696,1.3,30,Yes
chr1_f_c47017,11.7,0,No
chr1_f_c47065,1.3,0,No
chr1_f_c47083,1.3,0,No
chr1_f_c47131,3.7,0,No
chr1_f_c47338,18,0.5,No
chr1_f_c47342,1,0,No
chr1_f_c47364,142.3,0,No
chr1_f_c47370,245.7,0,No
chr1_f_c47377,587.7,2,Yes
chr1_f_c47382,598.7,0.5,No
chr1_f_c47416,1.7,0,No
chr1_f_c47452,1,0,No
chr1_f_c47578,1,0,No
chr1_f_c47667,1,3.5,Yes
chr1_f_c47793,1.7,0,No
chr1_f_c48042,2,0,No
chr1_f_c48185,1.3,0.5,No
chr1_f_c48245,23.3,0,No
chr1_f_c48253,3,0,No
chr1_f_c48332,6.7,0,No
chr1_f_c48470,1.7,0,No
chr1_f_c4857,6.3,0,No
chr1_f_c48697,1.3,0,No
chr1_f_c48704,1.3,0,No
chr1_f_c48779,1,0,No
chr1_f_c48826,4.7,0,No
chr1_f_c48898,1.7,0,No
chr1_f_c4891,1.7,0,No
chr1_f_c48913,1.7,0,No
chr1_f_c48977,2,2.5,Yes
chr1_f_c48984,1.7,0,No
chr1_f_c49013,1,0,No
chr1_f_c49049,1,0,No
chr1_f_c49178,2,0,No
chr1_f_c49424,1,0,No
chr1_f_c49546,5.3,0,No
chr1_f_c49550,1,0,No
chr1_f_c49599,4,0,No
chr1_f_c4977,2.3,0,No
chr1_f_c49812,21.7,0,No
chr1_f_c49852,2.7,0,No
chr1_f_c50004,2.3,0,No
chr1_f_c50032,2.3,0,No
chr1_f_c50113,1.3,0,No
chr1_f_c50129,2.7,0,No
chr1_f_c50293,5,0,No
chr1_f_c50469,1,0,No
chr1_f_c50524,5.7,0,No
chr1_f_c50588,40.3,0,No
chr1_f_c50686,1,0,No
chr1_f_c5077,1.7,0,No
chr1_f_c50829,3.7,0,No
chr1_f_c51046,59.7,0,No
chr1_f_c5108,3.3,0,No
chr1_f_c51160,1.7,0,No
chr1_f_c51259,2,0,No
chr1_f_c51320,1.7,0,No
chr1_f_c51405,3,0,No
chr1_f_c51598,1.3,0,No
chr1_f_c51789,51,0,No
chr1_f_c51855,2,0,No
chr1_f_c51867,2.3,1,Yes
chr1_f_c52044,1,0,No
chr1_f_c52107,2.3,0,No
chr1_f_c52127,3.7,1.5,Yes
chr1_f_c52187,1,0,No
chr1_f_c52588,1.7,0,No
chr1_f_c5268,1,0,No
chr1_f_c52806,24,0,No
chr1_f_c53065,10.7,0,No
chr1_f_c53126,3.3,8.5,Yes
chr1_f_c53201,1.3,1,Yes
chr1_f_c53236,1,0,No
chr1_f_c53372,1,0,No
chr1_f_c53432,8,0,No
chr1_f_c53438,2,0,No
chr1_f_c5351,1,0,No
chr1_f_c5358,1.7,0,No
chr1_f_c53587,3,0,No
chr1_f_c53822,1.3,0,No
chr1_f_c53855,3.7,0,No
chr1_f_c53914,1.3,0,No
chr1_f_c53959,1.3,0,No
chr1_f_c53963,1.3,0,No
chr1_f_c53964,4,0,No
chr1_f_c54117,1,0,No
chr1_f_c5415,1,0,No
chr1_f_c5433,1,0,No
chr1_f_c54566,1,0,No
chr1_f_c54740,1,0,No
chr1_f_c54779,5.7,0,No
chr1_f_c54807,2.3,0,No
chr1_f_c54889,2,0,No
chr1_f_c54939,2.7,0,No
chr1_f_c54972,1.3,0,No
chr1_f_c54984,4.3,0,No
chr1_f_c55047,1.3,0,No
chr1_f_c55071,1,0,No
chr1_f_c55216,1,0,No
chr1_f_c55263,9.3,0,No
chr1_f_c55305,1.7,0,No
chr1_f_c55340,1,0,No
chr1_f_c55430,16.7,0,No
chr1_f_c55482,1.3,0,No
chr1_f_c55521,1.7,0,No
chr1_f_c55559,2.3,0,No
chr1_f_c55584,1.7,0,No
chr1_f_c55749,9.3,0,No
chr1_f_c5575,1,0,No
chr1_f_c55822,2.7,0,No
chr1_f_c56064,2.7,0,No
chr1_f_c56069,1,0,No
chr1_f_c56083,8,0,No
chr1_f_c56152,1.3,0,No
chr1_f_c562,2,0,No
chr1_f_c56227,5.3,0,No
chr1_f_c56333,1,0,No
chr1_f_c56400,3,0,No
chr1_f_c56624,2.7,0,No
chr1_f_c56681,1.7,0,No
chr1_f_c56804,6.7,0,No
chr1_f_c56820,1.3,0,No
chr1_f_c56931,1.7,1,Yes
chr1_f_c56937,2.3,0,No
chr1_f_c56988,3.7,0,No
chr1_f_c57004,1.3,0,No
chr1_f_c57015,2.7,0,No
chr1_f_c57043,2.7,0,No
chr1_f_c57090,1.7,0,No
chr1_f_c57167,3.3,0,No
chr1_f_c57191,2.3,0,No
chr1_f_c57194,1.7,0,No
chr1_f_c57327,1,0,No
chr1_f_c57339,1.7,0,No
chr1_f_c57360,2.3,0,No
chr1_f_c574,1,0,No
chr1_f_c57416,1.7,0,No
chr1_f_c57428,1,0,No
chr1_f_c57508,13,0,No
chr1_f_c57601,2.3,0,No
chr1_f_c57698,6,1,Yes
chr1_f_c57759,1.3,0,No
chr1_f_c57769,1.3,0,No
chr1_f_c57781,1,0,No
chr1_f_c5779,91.3,0,No
chr1_f_c57882,67.7,0,No
chr1_f_c57922,1,0,No
chr1_f_c57952,4.7,0,No
chr1_f_c57953,1,0,No
chr1_f_c57968,2.3,0,No
chr1_f_c58141,1,0,No
chr1_f_c58178,4,0,No
chr1_f_c58283,1,0,No
chr1_f_c58318,1,0,No
chr1_f_c5834,1.7,0,No
chr1_f_c58433,1,0,No
chr1_f_c58465,1,0,No
chr1_f_c58508,1,0,No
chr1_f_c58513,1,0,No
chr1_f_c58530,1,0,No
chr1_f_c58538,1.3,0,No
chr1_f_c58720,1.7,0,No
chr1_f_c58819,2.7,0,No
chr1_f_c5884,2.7,0,No
chr1_f_c58868,4.7,0,No
chr1_f_c58875,3.7,0,No
chr1_f_c58879,1.7,0,No
chr1_f_c58918,4,0,No
chr1_f_c59013,3,0,No
chr1_f_c59017,1,0,No
chr1_f_c59027,1.7,0,No
chr1_f_c59028,16,0,No
chr1_f_c59078,1,0,No
chr1_f_c59183,1.7,0,No
chr1_f_c59333,3,0,No
chr1_f_c59372,142,0,No
chr1_f_c59467,1.3,0,No
chr1_f_c59468,1.3,0,No
chr1_f_c59553,4.3,0,No
chr1_f_c59575,3.3,0,No
chr1_f_c5968,1,0,No
chr1_f_c59775,2.3,0,No
chr1_f_c59948,4,0,No
chr1_f_c59949,9,0,No
chr1_f_c59995,1,0,No
chr1_f_c60055,1,0,No
chr1_f_c60100,1,0,No
chr1_f_c60117,2,0,No
chr1_f_c60126,4,0,No
chr1_f_c60152,12.3,0,No
chr1_f_c6027,2.7,0,No
chr1_f_c60475,1.7,0,No
chr1_f_c60643,3.7,0.5,No
chr1_f_c60673,10,0,No
chr1_f_c60730,1,0,No
chr1_f_c60863,2,0,No
chr1_f_c60866,9,0,No
chr1_f_c60878,1.3,0,No
chr1_f_c61066,2.7,0,No
chr1_f_c61297,1.7,0,No
chr1_f_c61401,1,0,No
chr1_f_c61426,36,0,No
chr1_f_c61466,4.3,0,No
chr1_f_c61803,6.3,0,No
chr1_f_c62023,4.3,0,No
chr1_f_c62068,2.7,0,No
chr1_f_c62101,1,0,No
chr1_f_c62322,1.7,0,No
chr1_f_c62511,6.3,0,No
chr1_f_c6263,2.7,0,No
chr1_f_c62798,3,0,No
chr1_f_c62801,3,1,Yes
chr1_f_c62912,1,0,No
chr1_f_c62978,1.3,0,No
chr1_f_c62982,1,0,No
chr1_f_c63028,52.7,0,No
chr1_f_c63107,8.7,0,No
chr1_f_c63239,1.3,0,No
chr1_f_c63333,1.3,0,No
chr1_f_c63444,3.3,0,No
chr1_f_c63471,3,5.5,Yes
chr1_f_c6361,7.7,0,No
chr1_f_c63651,2.7,0,No
chr1_f_c63950,2.3,0,No
chr1_f_c63990,20.3,0,No
chr1_f_c64192,1,0,No
chr1_f_c64320,1.7,0,No
chr1_f_c64406,1.3,0,No
chr1_f_c64423,7,0,No
chr1_f_c64625,1,0,No
chr1_f_c64722,6.3,0,No
chr1_f_c64816,2,0,No
chr1_f_c64832,1.7,0,No
chr1_f_c64885,1.3,0,No
chr1_f_c64917,1,0,No
chr1_f_c6495,2.7,0,No
chr1_f_c65254,1,0,No
chr1_f_c65256,1.7,0,No
chr1_f_c65259,4.7,0,No
chr1_f_c65269,18.3,0,No
chr1_f_c65287,1.3,0,No
chr1_f_c65288,3,0,No
chr1_f_c65450,2.3,0,No
chr1_f_c65451,2,0,No
chr1_f_c65507,2.3,0,No
chr1_f_c6556,3,0,No
chr1_f_c65692,1.7,0,No
chr1_f_c65736,1.7,0,No
chr1_f_c65743,195.7,0,No
chr1_f_c65749,561,1.5,Yes
chr1_f_c65756,1,0,No
chr1_f_c65757,14,0,No
chr1_f_c65760,1.7,0,No
chr1_f_c6578,13,0,No
chr1_f_c6585,9,0,No
chr1_f_c65955,10.3,0,No
chr1_f_c66067,1,0.5,No
chr1_f_c66179,1,0,No
chr1_f_c66253,1,0,No
chr1_f_c66271,1.3,0,No
chr1_f_c66274,2.7,0,No
chr1_f_c66303,1.3,0,No
chr1_f_c66308,3,0,No
chr1_f_c66309,4.7,0,No
chr1_f_c66433,1.3,0,No
chr1_f_c6646,1.7,0,No
chr1_f_c66487,1,0,No
chr1_f_c66513,1,0,No
chr1_f_c66689,2.7,0,No
chr1_f_c66840,1.3,0,No
chr1_f_c66956,1,0,No
chr1_f_c67107,2.7,0,No
chr1_f_c67371,6.3,0,No
chr1_f_c67381,7,0,No
chr1_f_c67404,311.7,0,No
chr1_f_c67497,1.3,0,No
chr1_f_c67594,4,0,No
chr1_f_c67678,15,0,No
chr1_f_c67696,2.3,0,No
chr1_f_c67752,1.3,0,No
chr1_f_c67856,1.3,0,No
chr1_f_c68007,1.3,0,No
chr1_f_c68063,1,0,No
chr1_f_c68131,1,0,No
chr1_f_c68193,24.3,0,No
chr1_f_c68265,58,0.5,No
chr1_f_c68339,3,0,No
chr1_f_c68493,3.3,0,No
chr1_f_c68502,1.3,0.5,No
chr1_f_c68570,1.3,0,No
chr1_f_c68595,4,0,No
chr1_f_c68627,12.7,1,Yes
chr1_f_c6863,3.3,0,No
chr1_f_c68688,1,0,No
chr1_f_c68746,2.3,0,No
chr1_f_c68822,3.3,0,No
chr1_f_c6892,1.3,0,No
chr1_f_c68985,6,0,No
chr1_f_c68995,1,0,No
chr1_f_c69013,5.7,0,No
chr1_f_c69025,5.3,0,No
chr1_f_c69050,4,0,No
chr1_f_c69107,24,0,No
chr1_f_c69154,1,0,No
chr1_f_c69246,227.7,0,No
chr1_f_c69285,1,0,No
chr1_f_c69301,1.3,0,No
chr1_f_c69322,19.7,0,No
chr1_f_c69542,1,0,No
chr1_f_c69650,1,0,No
chr1_f_c69899,3,0,No
chr1_f_c69910,2.3,0,No
chr1_f_c69928,30.7,0,No
chr1_f_c69929,4,0,No
chr1_f_c69994,4,0,No
chr1_f_c70026,65.3,0,No
chr1_f_c70060,4.3,0,No
chr1_f_c70089,2.3,0,No
chr1_f_c70295,1,0,No
chr1_f_c70302,4,0,No
chr1_f_c70304,1,0,No
chr1_f_c70305,1,0,No
chr1_f_c70342,8.7,0.5,No
chr1_f_c70761,1.7,0,No
